ID,Tags,Transcripts Rec'd,Transcripts Req'd,Letters Rec'd,Dept,Degree,Research Interests,Schools Attended,UG GPA,UG GPA SCALE,UG GPA (N),GRAD GPA,GRAD GPA SCALE,GRAD GPA (N),GREV,GREV%,GREV (N),GREQ,GREQ%,GREQ (N),GREA,GREA%,GREA (N),GRESubjName,GRESubjScore,GRESubj%,TOEFL,IELTS,EFL (N),Gender,Ethnicity,CA Res,For/Dom,Number of Reviews,Ratings,Avg. Rating,Admitted
1632623,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,4,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,MANIPAL UNIV,6.9,10,0.6900000000000001,,,,154 (official),64,1.4887218045113002,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,104 (official),,0.8666666666666667,F,Asian Indian,N,Foreign: India,0,,,No
1633601,ALVARO'S LIST|COMANDUR LIST|GETOOR'S LIST,2,2,3,CMPS,PhD," PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING","IIIT Intl Inst of Info Tech,UNIV WASHINGTON TACOMA",7.59,10,0.759,3.85,4,0.9625,155 (official),68,2.4887218045113,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,,,,M,Asian Indian,N,Foreign: India,2,"4,4",4,No
1631456,SINJONI'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,PEC UNIV TECH,7.21,10,0.721,,,,162 (official),90,9.4887218045113,170 (official),97,6.621553884711801,3.5 (official),42,-0.16541353383458635,,,,111 (official),,0.925,M,Asian Indian,N,Foreign: India,2,"8,8",8,Yes
1633320,KAMALA'S LIST,1,1,4,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,APJ ABDUL KALAM TECH UNIV,82.42,,,,,,148 (official),38,-4.5112781954887,168 (official),95,4.621553884711801,4 (official),59,0.33458646616541365,,,,96 (official),,0.8,F,Asian Indian,N,Foreign: India,1,5,5,No
1633540,KAMALA'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| ALGORITHMS AND THEORY,BIRLA INST OF TECH & SCIENCE,9.48,10,0.9480000000000001,,,,148 (official),38,-4.5112781954887,161 (official),79,-2.378446115288199,3.5 (official),42,-0.16541353383458635,,,,100 (official),,0.8333333333333334,M,Asian Indian,N,Foreign: India,2,4,4,No
1633547,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| BIG DATA SYSTEMS,GURU GOBIND SINGH INDRAPRASTHA UNIV,70.4,,,,,,157 (official),75,4.4887218045113,164 (official),87,0.6215538847118012,4 (official),59,0.33458646616541365,,,,110 (official),,0.9166666666666666,M,Asian Indian,N,Foreign: India,0,,,No
1634404,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| HUMAN COMPUTER INTERACTION| AI AND NN,Delhi Tech Univ,67,,,,,,152 (official),55,-0.5112781954886998,159 (official),73,-4.378446115288199,4 (official),59,0.33458646616541365,,,,102 (self),,0.85,F,Asian Indian,N,Foreign: India,0,,,No
1592668,FAIL FIRST FILTER|LOW GPA 100 SCALE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,Narsee Monjee Inst Mgmt Studie,74.47,,,,,,152 (official),55,-0.5112781954886998,166 (official),91,2.621553884711801,3.5 (official),42,-0.16541353383458635,,,,104 (official),,0.8666666666666667,F,Asian Indian,N,Foreign: India,0,,,No
1634393,FAIL FIRST FILTER|LOW QUANTITATIVE,4,4,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS","FOOTHILL COLLEGE,T.Shevchenko Natl Univ of Kyiv,KYIV NATL UNIV TRADE & ECON,DE ANZA COLLEGE",3.655,4,0.91375,3.365,4,0.84125,154 (official),64,2.3076923076922924,163 (official),85,-0.923076923076934,3 (official),17,-0.6538461538461542,,,,102 (official),,0.85,F,European/European descent,U,Perm Res,0,,,No
1251967,DIMITRIS WANTS HIM,1,1,3,CMPS,MS, ALGORITHMS AND THEORY| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,UNIV OF CALIF SANTA CRUZ,3.93,4,0.9825,,,,169 (official),99,10.418367346938794,165 (official),89,3.0306122448979806,4 (official),59,-0.23469387755102034,,,,,,,M,Chinese/Chinese-American,Y,Domestic,1,10,10,Yes
1634643,KAMALA'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS| SE AND PROGRAMMING LANGUAGES,VISHWAKARMA INST OF TECH,9.08,10,0.908,,,,149 (official),42,-3.5112781954887,170 (official),97,6.621553884711801,3.5 (official),38,-0.16541353383458635,,,,95 (official),,0.7916666666666666,F,Asian Indian,N,Foreign: India,1,6,6,No
1634708,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| COMPUTING FOR SOCIETY,Nat Inst of Tech Karnataka,7.51,10,0.751,,,,148 (official),38,-4.5112781954887,164 (official),87,0.6215538847118012,3.5 (official),42,-0.16541353383458635,,,,113 (official),,0.9416666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1634666,ACHLIOPTAS LIST|WARMUTH'S LIST,1,1,2,CMPS,PhD," MACHINE LEARNING| HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION",AMIRKABIR UNIV OF TECHNOLOGY,18.6,20,0.93,,,,152 (official),55,5.0909090909090935,168 (official),95,6.636363636363626,4 (official),59,0.6818181818181817,,,,109 (official),,0.9083333333333333,F,Iranian,N,Foreign: Iran,1,4,4,No
1633160,ACHLIOPTAS LIST|COMANDUR LIST|CS CR|INTERVIEW LIST|TEN LIST,2,2,3,CMPS,PhD," MACHINE LEARNING| ALGORITHMS AND THEORY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| BIOINFORMATICS, AI","DREXEL UNIVERSITY,SAN JOSE STATE UNIV",3.84,4,0.96,4,4,1.0,170 (official),99,11.418367346938794,165 (official),89,3.0306122448979806,5.5 (official),98,1.2653061224489797,,,,,,,M,African-American/Black,Y,Domestic,4,"10,10,10",10,Yes
1633332,KOLAITIS'S LIST|WALKER'S LIST|ZHANG'S LIST,2,2,3,CMPS,PhD, DATA MANAGEMENT SYSTEMS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| STORAGE SYSTEMS| DATA SCIENCE AND ANALYTICS,"UNIV ARKANSAS AT LITTLE ROCK,NORTH CHINA ELECTRIC POWER UNIV",87.5,,,3.75,4,0.9375,154 (official),64,3.0544662309368107,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,3,"1,4,4",3,No
1633677,COMANDUR LIST|VISHY'S LIST|WARMUTH'S LIST,2,2,3,CMPS,PhD, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS,"NEW YORK UNIV,COLUMBIA UNIV UNDERGRAD ADM",3.704,4,0.926,3.62,4,0.905,157 (official),75,6.054466230936811,170 (official),97,2.649237472766856,4 (official),59,0.8747276688453156,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"4,6",5,No
1567104,KAMALA'S LIST|SUZANNE'S LIST,2,2,4,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER SECURITY| PARALLEL, DISTRIBUTED AND REAL-TIME SYSTEMS| NETWORK SYSTEM","DUQUESNE UNIV,BEIJING JIAOTONG UNIV",4.6,5,0.9199999999999999,,,,152 (official),55,1.0544662309368107,167 (official),93,-0.35076252723314383,3.5 (official),42,0.3747276688453156,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,2,"8,8",8,Yes
1631817,MATEAS' LIST|WALKER'S LIST|ZHANG'S LIST,1,1,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| COMPUTER GAMES AND DIGITAL MEDIA| HUMAN COMPUTER INTERACTION,GEORGIA INSTITUTE TECHNOLOGY,3.13,4,0.7825,3.9,4,0.975,159 (official),82,0.41836734693879407,165 (official),89,3.0306122448979806,4 (official),59,-0.23469387755102034,,,,,,,M,Not Specified,N,Domestic,4,"4,4",4,No
1633408,GETOOR'S LIST|HELMBOLD'S LIST|MCDOWELL LIST,1,1,3,CMPS,PhD, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,RENSSELAER POLYTECHNIC INST,3.6,4,0.9,,,,152 (official),55,-6.581632653061206,153 (official),51,-8.96938775510202,3 (official),17,-1.2346938775510203,,,,,,,M,Other Asian,N,Domestic,2,"1,2",1.5,No
1633582,FAIL FIRST FILTER|LOW ANALYTIC|LOW TOEFL,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SHANGHAI JIAO TONG UNIV,82,,,,,,147 (official),34,-3.9455337690631893,170 (official),97,2.649237472766856,2.5 (official),7,-0.6252723311546844,,,,84 (official),,0.7,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631995,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE|LOW LETTER OVERALL|LOW QUANTITATIVE|LOW TOEFL,1,1,3,CMPS,MS, COMPUTER SECURITY| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| OTHERS CAN BE CONSIDERED,HUAZHONG UNIV OF SCI & TECH,80.56,,,,,,147 (official),34,-3.9455337690631893,163 (official),85,-4.350762527233144,3 (official),17,-0.1252723311546844,,,,88 (official),,0.7333333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633409,FLANAGAN'S LIST|MATEAS' LIST,1,1,4,CMPS,PhD, COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER SECURITY,SANTA CLARA UNIVERSITY,3.932,4,0.983,4,4,1.0,,,,,,,,,,,,,,,,M,European/European descent,Y,Domestic,1,4,4,Yes
1437457,CS CR|HELMBOLD'S LIST|WALKER'S LIST|ZHANG'S LIST,4,4,3,CMPS,PhD, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| HUMAN COMPUTER INTERACTION,"HAWAII CMTY COLLEGE,UNIV OF HAWAII HILO,CABRILLO COLLEGE,UNIV OF CALIF SANTA CRUZ",3.5,Other,,,,,157 (official),75,-1.581632653061206,165 (official),89,3.0306122448979806,4.5 (official),82,0.26530612244897966,,,,,,,M,European/European descent,Y,Domestic,3,"4,6,8",6,Yes
1632124,FAIL FIRST FILTER|LOW GPA 100 SCALE,1,1,3,CMPS,MS," COMPUTER GAMES AND DIGITAL MEDIA| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION",SMT KASHIBAI NAVALE COLLEGE OF ENGINEERING,71.93,,,,,,146 (official),30,-6.5112781954887,167 (official),93,3.621553884711801,3.5 (official),42,-0.16541353383458635,,,,91 (official),,0.7583333333333333,F,Asian Indian,N,Foreign: India,0,,,No
1632603,KAMALA'S LIST|SUZANNE'S LIST,1,1,3,CMPS,MS," SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION| HUMAN COMPUTER INTERACTION",Soochow Univ,3.6,4,0.9,,,,151 (official),51,0.05446623093681069,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,98 (official),,0.8166666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1578483,KAMALA'S LIST|SUZANNE'S LIST,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA MANAGEMENT SYSTEMS,SOUTHEAST UNIV,3.67,4,0.9175,,,,146 (official),30,-5.692307692307708,170 (official),97,6.076923076923066,3.5 (official),42,-0.1538461538461542,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Perm Res,2,"6,7",6.5,No
1633633,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,DONGHUA UNIV,80.9,,,,,,150 (official),47,-0.9455337690631893,163 (official),85,-4.350762527233144,3.5 (official),42,0.3747276688453156,,,,102 (official),,0.85,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633721,FAIL FIRST FILTER|LOW QUANTITATIVE|LOW VERBAL,2,2,4,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,"Karnatak aUniv,SDM Coll of Engineering & Tech",8.69,10,0.869,,,,143 (official),19,-9.5112781954887,158 (official),70,-5.378446115288199,3.5 (official),42,-0.16541353383458635,,,,90 (official),,0.75,F,Asian Indian,N,Foreign: India,0,,,No
1634620,FAIL FIRST FILTER|LOW ANALYTIC|LOW VERBAL,1,1,3,CMPS,MS, MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| DATA SCIENCE AND ANALYTICS,VISVESWARAIAH TECH UNIV,78.67,,,,,,144 (official),23,-8.5112781954887,167 (official),93,3.621553884711801,2.5 (official),7,-1.1654135338345863,,,,90 (official),,0.75,M,Asian Indian,N,Foreign: India,0,,,No
1634519,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, COMPUTER SECURITY| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER GAMES AND DIGITAL MEDIA,MUMBAI UNIV,5.61,10,0.561,,,,151 (official),51,-1.5112781954886998,165 (official),89,1.6215538847118012,4 (official),59,0.33458646616541365,,,,101 (official),,0.8416666666666667,M,Not Specified,N,Foreign: India,0,,,No
1202946,DEFERRED FROM 2016|HELMBOLD'S LIST|LODHA'S LIST,1,2,3,CMPS,PhD, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA MANAGEMENT SYSTEMS| ARTIFICIAL INTELLIGENCE,"UNIV OF CALIF SANTA CRUZ,SANTA MONICA COLLEGE",3.06,4,0.765,,,,159 (official),81,0.41836734693879407,152 (official),48,-9.96938775510202,4 (official),56,-0.23469387755102034,,,,,,,M,Mexican/Mexican-Amercn/Chicano,I,Domestic,1,6,6,Yes
1632638,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,COEP COLLEGE OF ENGINEERING PUNE,8.65,10,0.865,,,,160 (official),85,1.418367346938794,163 (official),85,1.0306122448979806,4.5 (official),82,0.26530612244897966,,,,110 (official),,0.9166666666666666,F,Asian Indian,U,Domestic,0,,,No
1633266,KAMALA'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,NATIONAL CHENGCHI UNIV,3.415,4,0.85375,,,,154 (official),64,4.8936170212766115,170 (official),97,2.8085106382978893,3.5 (official),42,0.4893617021276597,,,,112 (official),,0.9333333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,6,6,No
1631781,KAMALA'S LIST,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER NETWORKS,UNIV SOUTH CAROLINA COLUMBIA,4,4,1.0,4,4,1.0,159 (official),82,0.41836734693879407,164 (official),87,2.0306122448979806,5 (official),93,0.7653061224489797,,,,,,,F,Vietnamese/Vietnamese-American,N,Domestic,1,9,9,Yes
1634705,FAIL FIRST FILTER|LOW ANALYTIC|LOW LETTER KNOWLEDGE,1,1,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION",NATIONAL CHIAO TUNG UNIV,3.37,Other,,,,,150 (official),47,0.8936170212766115,167 (official),93,-0.19148936170211073,2.5 (official),7,-0.5106382978723403,,,,99 (official),,0.825,F,Not Specified,N,Foreign: Taiwan,0,,,No
1633676,ALVARO'S LIST|LONG'S LIST,1,1,3,CMPS,PhD, STORAGE SYSTEMS| DATA MANAGEMENT SYSTEMS| DATA SCIENCE AND ANALYTICS,TIANJIN UNIV,3.56,4,0.89,3.59,4,0.8975,157 (official),75,6.054466230936811,168 (official),95,0.6492374727668562,3.5 (official),42,0.3747276688453156,,,,110 (official),,0.9166666666666666,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,2,2,Yes
1633674,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| DATA VISUALIZATION, GRAPHICS AND VISION",GURU GOBIND SINGH INDRAPRASTHA UNIV,75.9,,,,,,161 (official),88,8.4887218045113,163 (official),85,-0.3784461152881988,3.5 (official),42,-0.16541353383458635,,,,116 (official),,0.9666666666666667,M,Asian Indian,N,Foreign: India,0,,,No
1634903,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,2,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,INDIANA UNIV BLOOMINGTON,2.793,4,0.69825,,,,,,,,,,,,,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634548,ALVARO'S LIST|MILLER'S LIST,1,1,3,CMPS,PhD, STORAGE SYSTEMS| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SHARIF UNIV OF TECH TEHRAN,16.42,20,0.8210000000000001,,,,146 (official),30,-0.9090909090909065,161 (official),79,-0.36363636363637397,3 (official),17,-0.31818181818181834,,,,96 (official),,0.8,M,Iranian,N,Foreign: Iran,2,"2,8",5,Yes
1634581,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING| COMPUTER SECURITY,UNIV SAN FRANCISCO,3.46,4,0.865,,None,,156 (official),72,-2.581632653061206,161 (official),79,-0.9693877551020194,4 (official),59,-0.23469387755102034,,,,,,,M,European/European descent,Y,Domestic,0,,,No
1631960,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS, SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| COMPUTER SECURITY,PURDUE UNIV WEST LAFAYETTE,3.46,4,0.865,,,,152 (self),55,-6.581632653061206,165 (self),89,3.0306122448979806,5 (self),93,0.7653061224489797,,,,,,,F,Not Specified,U,Domestic,0,,,No
1633213,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW LETTER KNOWLEDGE|LOW LETTER OVERALL|LOW TOEFL|LOW VERBAL,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS| MACHINE LEARNING,ZHEJIANG UNIV,3.18,4,0.795,,,,139 (official),9,-11.94553376906319,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,85 (official),,0.7083333333333334,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1634471,FAIL FIRST FILTER|LOW GPA 4 SCALE,1,1,3,CMPS,MS," HUMAN COMPUTER INTERACTION| DATA VISUALIZATION, GRAPHICS AND VISION",Beijing Inst of Graphic Comm,2.51,5,0.502,,,,156 (official),72,5.054466230936811,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,72 (official),,0.6,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1578416,FAIL FIRST FILTER|LOW LETTER KNOWLEDGE|LOW LETTER OVERALL,3,3,3,CMPS,MS," DATA VISUALIZATION, GRAPHICS AND VISION| COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING","UC LOS ANGELES (UCLA),SOUTHEAST UNIV,SANTA MONICA COLLEGE",3.4,4,0.85,3.6,4,0.9,150 (official),47,-0.9455337690631893,166 (official),91,-1.3507625272331438,3 (official),17,-0.1252723311546844,,,,,,,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1572725,KAMALA'S LIST,1,1,3,CMPS,MS, MACHINE LEARNING| COMPUTER SECURITY| COMPUTER GAMES AND DIGITAL MEDIA,UNIV SAN FRANCISCO,3.8,4,0.95,,,,147 (official),34,-3.9455337690631893,169 (official),97,1.6492374727668562,3 (official),17,-0.1252723311546844,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1634545,KAMALA'S LIST,1,1,3,CMPS,MS, HUMAN COMPUTER INTERACTION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,CAPITAL NORMAL UNIV,3.26,5,0.6519999999999999,,,,148 (official),38,-2.9455337690631893,167 (official),93,-0.35076252723314383,3 (official),17,-0.1252723311546844,,,,95 (official),,0.7916666666666666,U,Not Specified,N,Foreign: People's Republic of China,1,5,5,No
1633226,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION",XIAN JIAOTONG UNIV,79.55,,,,,,148 (official),38,-2.9455337690631893,164 (official),87,-3.350762527233144,3 (official),17,-0.1252723311546844,,,,101 (official),,0.8416666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632713,FAIL FIRST FILTER|LOW ANALYTIC,1,1,3,CMPS,MS," MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION",ZHEJIANG UNIV,3.38,4,0.845,,,,150 (official),47,-0.9455337690631893,166 (official),91,-1.3507625272331438,2.5 (official),7,-0.6252723311546844,,,,92 (official),,0.7666666666666667,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632590,KAMALA'S LIST,1,1,3,CMPS,MS, HUMAN COMPUTER INTERACTION| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,BEIJING UNIV OF POSTS & TELE,84.7,,,,,,153 (official),60,2.0544662309368107,168 (official),95,0.6492374727668562,3 (official),17,-0.1252723311546844,,,,103 (official),,0.8583333333333333,F,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,8,8,Yes
1631202,KAMALA'S LIST,2,2,3,CMPS,MS," MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| SOFTWARE ENGINEERING","CITY UNIV OF HONG KONG,Univ Electric Sci & Tech China",88.87,,,,,,149 (official),42,-1.9455337690631893,170 (official),97,2.649237472766856,3 (official),17,-0.1252723311546844,,,,,7 (official),0.7777777777777778,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,1,5,5,No
1633370,FAIL FIRST FILTER|LOW QUANTITATIVE,2,2,4,CMPS,MS, MACHINE LEARNING| DATA SCIENCE AND ANALYTICS| DATA MANAGEMENT SYSTEMS,"PLA Info Engineering Univ,DALIAN MARITIME UNIVERSITY",89.15,,,86.4,,,156 (official),72,5.054466230936811,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,91 (official),,0.7583333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631238,FAIL FIRST FILTER|LOW ANALYTIC,1,1,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING,BEIJING JIAOTONG UNIV,85.5,,,,,,154 (official),64,3.0544662309368107,167 (official),93,-0.35076252723314383,2.5 (official),7,-0.6252723311546844,,,,90 (official),,0.75,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1633227,FAIL FIRST FILTER|LOW TOEFL,1,1,3,CMPS,MS, MACHINE LEARNING| HUMAN COMPUTER INTERACTION| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,National Sun Yat-Sen Univ,3.52,Other,,,,,151 (official),51,1.8936170212766115,166 (official),91,-1.1914893617021107,3 (official),17,-0.010638297872340274,,,,88 (official),,0.7333333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1632652,KAMALA'S LIST,2,2,3,CMPS,MS, DATA SCIENCE AND ANALYTICS| MACHINE LEARNING| NATURAL LANGUAGE PROCESSING AND TEXT ANALYTICS,"NATIONAL TAIPEI UNIV,NATIONAL UNIV OF KAOHSIUNG",3.88,4,0.97,,,,149 (official),42,-0.10638297872338853,165 (official),89,-2.1914893617021107,3.5 (official),42,0.4893617021276597,,,,94 (official),,0.7833333333333333,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,1,6,6,No
1632636,FAIL FIRST FILTER|LOW ANALYTIC|LOW QUANTITATIVE|LOW VERBAL,1,1,3,CMPS,MS," DATA SCIENCE AND ANALYTICS| DATA VISUALIZATION, GRAPHICS AND VISION| ALGORITHMS AND THEORY",UNIV OF OREGON,3.85,4,0.9625,,,,143 (official),19,-7.945533769063189,163 (official),85,-4.350762527233144,2.5 (official),7,-0.6252723311546844,,,,,,,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1632126,FAIL FIRST FILTER|LOW ANALYTIC|LOW GPA 4 SCALE|LOW VERBAL,1,1,1,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING| COMPUTER SECURITY,NATIONAL TSING HUA UNIV,3.21,4,0.8025,3.83,Other,,142 (official),17,-7.1063829787233885,167 (official),93,-0.19148936170211073,2.5 (official),7,-0.5106382978723403,,,,101 (official),,0.8416666666666667,M,Taiwanese/Taiwanese American,N,Foreign: Taiwan,0,,,No
1578418,FAIL FIRST FILTER|LOW GPA 4 SCALE|LOW QUANTITATIVE,1,1,3,CMPS,MS, COMPUTER GAMES AND DIGITAL MEDIA| MACHINE LEARNING| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES,SHANGHAI UNIV,3.09,4,0.7725,,,,151 (official),51,0.05446623093681069,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,95 (official),,0.7916666666666666,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
1631067,FAIL FIRST FILTER|LOW QUANTITATIVE,1,1,3,CMPS,MS," COMPUTER GAMES AND DIGITAL MEDIA| SOFTWARE ENGINEERING AND PROGRAMMING LANGUAGES| DATA VISUALIZATION, GRAPHICS AND VISION",Beihang Univ (Beijing Univ of Aeronautics & Astro),3.41,4,0.8525,,,,152 (official),55,1.0544662309368107,165 (official),89,-2.350762527233144,3 (official),17,-0.1252723311546844,,,,106 (official),,0.8833333333333333,M,Chinese/Chinese-American,N,Foreign: People's Republic of China,0,,,No
